,date,SVR,Lasso,Ridge,ElasticNet,OrthogonalMatchingPursuit,PassiveAggressiveRegressor
0,2000/7,-0.00022952767217687686,-0.00022952767217687686,-0.00022952767217687686,-0.00022952767217687686,-0.00022952767217687686,-0.00022952767217687686
1,2001/1,-0.00046359069234402916,-0.00046359069234402916,-0.00046359069234402916,-0.00046359069234402916,-0.00046359069234402916,-0.00046359069234402916
2,2001/7,-0.0005493546357040469,-0.0005493546357040469,-0.0005493546357040469,-0.0005493546357040469,-0.0005493546357040469,-0.0005493546357040469
3,2002/1,-0.0004050174169352161,-0.0004050174169352161,-0.0004050174169352161,-0.0004050174169352161,-0.0004050174169352161,-0.0004050174169352161
4,2002/7,0.35965502621371426,0.497943641611271,0.39778983702843307,0.23219066218164353,-0.021661344268617988,-0.0758397079902906
5,2003/1,0.4590881913684275,0.5069546342869178,0.5143462687397944,0.5114742196172389,0.4445242609126038,0.5838460167336647
6,2003/7,0.5099443435011357,0.5607719634728252,0.5740130768886289,0.5495489020363644,0.5026249912721055,-3.6235492795871824
7,2004/1,0.4375668520716729,0.48346919653983855,0.5184060400572594,0.5625634372552031,0.5596799091700633,0.4689945484014759
8,2004/7,0.534397406844751,0.5880523180758193,0.616080640858926,0.6123345871628851,0.5156882485739618,0.5311876083080656
9,2005/1,0.5373663288020836,0.5923190764706228,0.6147105411185613,0.6071975211372076,0.5285630638015204,0.561045147521187
10,2005/7,0.542783798815826,0.6039777204164938,0.6375749671887506,0.6680449226017274,0.6110089991548728,0.5172958617090864
11,2006/1,0.49134825430586027,0.5642573696550846,0.57173772438583,0.6982440973021007,0.6714747099627196,0.6552779340211021
12,2006/7,0.5435642231652753,0.6875613835292639,0.7283697645132426,0.7745496701716104,0.708881128726183,0.6193057023940558
13,2007/1,0.5240836459698963,0.6430459145711007,0.6173620881489704,0.7647281237292314,0.689249720286655,0.594548400563153
14,2007/7,0.6101475971242356,0.7480392194100812,0.677241983548891,0.7762118716314271,0.6692570303108932,0.562512167213961
15,2008/1,0.5512304895894615,0.7110109284227615,0.679291577457667,0.8046630052249711,0.7746162760213874,0.7013498624665504
16,2008/7,0.5492456931863259,0.7183262232855512,0.7043995437365884,0.8309003372482344,0.6897983737237261,0.6627964399827557
17,2009/1,0.6048969315629444,0.7795596435757585,0.725331050630927,0.8046530318863955,0.6817235920106475,0.6636420150528535
18,2009/7,0.68325811056722,0.7739695105096546,0.672323618256194,0.6945160379526134,-0.0018116754101111798,0.5863448588673013
19,2010/1,0.6178138083089681,0.7780727490343455,0.7221872558334888,0.8233898596354434,0.2179752600219581,0.6496564141355496
20,2010/7,0.6570235969486615,0.7787648183132216,0.7902330506445698,0.7899305009241813,0.4836394152391009,0.7352630289291144
21,2011/1,0.6854183384834873,0.7725910644065899,0.7846603409998015,0.7913469224393692,0.5487182017117539,0.649074457103054
22,2011/7,0.6915416687606122,0.7985604387822195,0.7355506495558004,0.8360264389006207,0.7615730589372021,0.5117317221040234
23,2012/1,0.7088162031784202,0.7791735458661537,0.7956582245060608,0.8207572951313261,-1.1276961758667352,0.7129404764451919
24,2012/7,0.7105243786354426,0.7901235009440145,0.8184988327306176,0.836068906996091,0.467762563213306,0.5590445065484455
25,2013/1,0.7174835924780512,0.7719797423050353,0.7706320211854377,0.8192647462638849,0.22354573060002392,0.6833623345582895
26,2013/7,0.7009702552944186,0.8044050849952306,0.7906087888084122,0.8597245501414499,0.44937015905618105,0.6993204635550903
27,2014/1,0.7082459564371465,0.8079968485563238,0.8334514113979623,0.852285082866251,0.6492897297864311,0.6400470024885023
28,2014/7,0.6560891491616881,0.7808949065461877,0.8129607575487564,0.8727881359754217,0.6208836530475195,0.6518898612392163
29,2015/1,0.6137778736258979,0.7769312191935631,0.7908484548827697,0.8530970993079734,0.6755804388652654,0.7230516341636234
30,2015/7,0.568491830051766,0.7613420742349837,0.816392435862093,0.8284676703358425,0.7024637604656371,0.779175418039941
31,2016/1,0.5812189490978479,0.7651344580244697,0.8082217090176094,0.8464084941913703,0.5811029176108481,0.6730793514635625
32,2016/7,0.5363348989875766,0.7688464132323967,0.8541434847588047,0.8447623962781334,0.7568306345282543,0.7676661265576512
33,2017/1,0.44774835900274323,0.6372981908482233,0.7993683332002798,0.8213979185379124,0.7031146632876265,0.46460444538907564
34,2017/7,0.49000960098412083,0.6761340879060682,0.7488047640358566,0.8905773068609781,0.4962788063817183,0.7997004639478807
35,2018/1,0.391355699470917,0.5849202204749309,0.7458562163422776,0.7484304401087505,0.5893030218614541,0.43985548613771297
36,2018/7,0.3324222247369327,0.6512638018222459,0.8130759657750445,0.8155809827588966,0.663977297881793,0.6846426596589379
37,2019/1,0.23053875027865578,0.6589180217130639,0.7421467157246895,0.7618267482553989,0.6253290259629001,0.4232621975612386
38,2019/7,0.22181366305413153,0.7203314202981845,0.9045713640900435,0.9003472935380444,0.6563286450208787,0.5111740473905688
39,2020/1,0.17117055998055364,0.7654587423816614,0.8971306706265693,0.9126709836023532,0.6821428617979135,0.6452998310518638
40,2020/7,0.14236858952684517,0.8008218184437487,0.9494692289701095,0.8940495659177288,0.7547951953695258,0.7497734715264519
41,2021/1,0.08844841418923355,0.8198035805228827,0.8223259636908129,0.8822938205989942,0.837353610764322,0.689211571579252
42,2021/7,0.07612887210782326,0.7959584550451534,0.8695752594792432,0.7596177934884996,0.676320949567852,0.8466899560725032
