,date,SVR,Lasso,Ridge,ElasticNet,OrthogonalMatchingPursuit,PassiveAggressiveRegressor
0,2000/7,-0.00022952767217687686,-0.00022952767217687686,-0.00022952767217687686,-0.00022952767217687686,-0.00022952767217687686,-0.00022952767217687686
1,2001/1,-0.00046359069234402916,-0.00046359069234402916,-0.00046359069234402916,-0.00046359069234402916,-0.00046359069234402916,-0.00046359069234402916
2,2001/7,-0.0005493546357040469,-0.0005493546357040469,-0.0005493546357040469,-0.0005493546357040469,-0.0005493546357040469,-0.0005493546357040469
3,2002/1,-0.0004050174169352161,-0.0004050174169352161,-0.0004050174169352161,-0.0004050174169352161,-0.0004050174169352161,-0.0004050174169352161
4,2002/7,0.35930752495625085,0.497943641611271,0.3974852070271576,0.23219066218164353,-0.015453043277752654,-0.075106082648418
5,2003/1,0.4589426767167061,0.5069546342869178,0.5145156470264314,0.5114742196172389,0.4455529440667201,0.5840604279052239
6,2003/7,0.509813319924104,0.5607719634728252,0.5738786019038766,0.5495489020363644,0.5057182071525264,-3.6846075885825327
7,2004/1,0.4374782410014345,0.48346919653983855,0.5180944459416279,0.5625634372552031,0.5606187499516754,0.4674388238137652
8,2004/7,0.5345627650350955,0.5880523180758193,0.6158863903682719,0.6124281782959441,0.5183190239891888,0.5312023163737185
9,2005/1,0.5372775374564784,0.5923190764706228,0.6162392987667966,0.6071954466307696,0.5311448617018713,0.5558474305178287
10,2005/7,0.5427911144001031,0.6039777204164938,0.6367188314702861,0.6680101334212198,0.6135631202259642,0.48564055743822865
11,2006/1,0.49129503471349456,0.5642573696550846,0.5749584390921911,0.6982144905836649,0.6858377447400994,0.6533211470011133
12,2006/7,0.5435991661753528,0.6875613835292639,0.7278075889649365,0.7744289961827306,0.7188348200497456,0.6193890483718808
13,2007/1,0.5241441141164815,0.6428868059269053,0.5976929316989698,0.7645301877272701,0.6982176757462831,0.5979004102571784
14,2007/7,0.6101829940348793,0.7493266519087178,0.711845384048015,0.7761232301410383,0.6816855648155882,0.5624405948755951
15,2008/1,0.5512472052317139,0.7110109284227615,0.6738328452374366,0.8056927297394951,0.7777135922742817,0.701280588470586
16,2008/7,0.5493331901114429,0.7158053470183564,0.6740315102149479,0.8299902742067546,0.7797293562051036,0.6626666060446882
17,2009/1,0.6048880460992964,0.7772363176343707,0.7156919565841677,0.805186113191436,0.7222074482834302,0.6634790750678915
18,2009/7,0.6832823040536615,0.7717204984357688,0.7789944244539241,0.6876836858347717,0.6037306851991822,0.4552099815353451
19,2010/1,0.6178377686193268,0.7822764943959185,0.7783575871107324,0.8242655464096541,0.7028026285364897,0.6492707965885544
20,2010/7,0.6570680608110198,0.7786874501341102,0.802692183808999,0.788973828161748,0.6184952692100729,0.7339347606209241
21,2011/1,0.6854202262287108,0.7726090444581633,0.78258138635692,0.7921631470682413,0.7042028279484523,0.6429996892437823
22,2011/7,0.6915404115888824,0.8008821370379879,0.7531946173820414,0.8380522602875901,0.7706363785019618,0.5092816014658583
23,2012/1,0.7088745206834999,0.7790199417860599,0.7970396723709068,0.8195460282668542,0.6831539680008158,0.714116425666067
24,2012/7,0.7105842371531095,0.7860971189732197,0.8132178368242053,0.8319950855191738,0.6879884999841939,0.550415587055846
25,2013/1,0.7174880946064852,0.7720079684613578,0.7783248717148117,0.8197587856598152,0.7094871745263995,0.6826285034355445
26,2013/7,0.700988365196882,0.8092161140902481,0.811804535580665,0.8646027871746623,0.7883331773976515,0.6994980032158385
27,2014/1,0.708265011771265,0.8088567306882262,0.8389748200833895,0.8535713581307937,0.77156010958518,0.639555389516941
28,2014/7,0.6560947341355409,0.7810197659045611,0.8192679189617869,0.8724288339522017,0.7823228366703252,0.6501563031909889
29,2015/1,0.6138158284460966,0.7769312191935631,0.8048963151130211,0.8531414956268423,0.7870144444982133,0.725020490047183
30,2015/7,0.5685331867867252,0.7606321841504715,0.7946013352984458,0.8307657507616286,0.7545180175579976,0.779044618773993
31,2016/1,0.5812812160860952,0.7641368282366672,0.8031553455429478,0.8447480517370547,0.7533407227031855,0.6716147527573246
32,2016/7,0.5363816010610705,0.7660150255627338,0.8217695971179402,0.8354820700719741,0.8229665198355854,0.7681804070689441
33,2017/1,0.44795734605341386,0.6298587109901026,0.7493506875666407,0.7914456905608753,0.6275174689768364,0.4567182379210084
34,2017/7,0.49011923295464144,0.5946587477863182,0.6899763134067296,0.8812797898889254,0.3496434190286781,0.7970835628666815
35,2018/1,0.39142095279386846,0.6671102249238533,0.7650188563654309,0.7855272231442748,0.6749336778352506,0.43286704047216873
36,2018/7,0.3324975104513097,0.6735066992436298,0.8032661821817472,0.8151860944058208,0.6857272016500242,0.7044466813293229
37,2019/1,0.23062324345166285,0.6724766892815744,0.7215287858957667,0.7623005967108211,0.7886215384218378,0.39240153178447346
38,2019/7,0.22189149209553793,0.780565836817684,0.8876366143145519,0.8889550596831918,0.6978404538715222,0.46266760746356783
39,2020/1,0.1713623662983772,0.8038112713780646,0.8992774114779277,0.9036057962807494,0.8600304598930035,0.5882442413027638
40,2020/7,0.14306559282072528,0.7975991491641092,0.9469306629275439,0.9085232044899987,0.8754135648691903,0.7295628170484777
41,2021/1,0.08874319954908239,0.7830253099314999,0.8205620706031277,0.8524794278148875,0.887963955983424,0.6220091533494092
42,2021/7,0.07735307919554102,0.8056871033904643,0.8759017365493478,0.7615426593481422,0.798408545452973,0.7986687891132696
